Frame_Index,Frame_ID,Points_Within_1m,Avg_Height_m,Status
9814,00203547,591,1.8261174,OK
9815,00203548,592,1.8246053,OK
9816,00203549,600,1.8246104,OK
9817,00203550,606,1.8244159,OK
9818,00203551,604,1.8237543,OK
9819,00203552,597,1.8240955,OK
9820,00203553,604,1.8248067,OK
9821,00203554,602,1.8231633,OK
9822,00203555,606,1.8238435,OK
9823,00203556,602,1.8236222,OK
9824,00203557,604,1.8249916,OK
9825,00203558,597,1.8228246,OK
9826,00203559,596,1.8246827,OK
9827,00203560,593,1.8242762,OK
9828,00203561,602,1.8235512,OK
9829,00203562,598,1.8249263,OK
9830,00203563,606,1.8242117,OK
9831,00203564,597,1.8232827,OK
9832,00203565,595,1.8241619,OK
9833,00203566,598,1.8242494,OK
9834,00203567,591,1.8241026,OK
9835,00203568,590,1.8239436,OK
9836,00203569,602,1.8233707,OK
9837,00203570,597,1.8243711,OK
9838,00203571,608,1.8231145,OK
9839,00203572,610,1.824715,OK
9840,00203573,599,1.8240093,OK
9841,00203574,594,1.8245332,OK
9842,00203575,603,1.8251698,OK
9843,00203576,602,1.8243678,OK
9844,00203577,596,1.8245502,OK
9845,00203578,589,1.82451,OK
9846,00203579,599,1.8240231,OK
9847,00203580,603,1.8234817,OK
9848,00203581,600,1.8237232,OK
9849,00203582,605,1.825634,OK
9850,00203583,596,1.8249298,OK
9851,00203584,595,1.8235924,OK
9852,00203585,603,1.8241252,OK
9853,00203586,596,1.8252672,OK
9854,00203587,592,1.8243515,OK
9855,00203588,593,1.8246391,OK
9856,00203589,602,1.8243145,OK
9857,00203590,608,1.8236104,OK
9858,00203591,599,1.8240792,OK
9859,00203592,594,1.8230801,OK
9860,00203593,594,1.8233668,OK
9861,00203594,598,1.824691,OK
9862,00203595,606,1.8235099,OK
9863,00203596,606,1.8230523,OK
9864,00203597,606,1.8244971,OK
9865,00203598,595,1.8248111,OK
9866,00203599,610,1.8230002,OK
9867,00203600,601,1.8239766,OK
9868,00203601,597,1.8249694,OK
9869,00203602,594,1.8248078,OK
9870,00203603,599,1.8236144,OK
9871,00203604,604,1.8246949,OK
9872,00203605,600,1.8242509,OK
9873,00203606,593,1.8248614,OK
9874,00203607,597,1.8261021,OK
9875,00203608,604,1.8245718,OK
9876,00203609,610,1.8230755,OK
9877,00203610,605,1.8230555,OK
9878,00203611,603,1.8245589,OK
9879,00203612,595,1.8248618,OK
9880,00203613,601,1.8250787,OK
9881,00203614,599,1.8237267,OK
9882,00203615,594,1.825139,OK
9883,00203616,601,1.823854,OK
9884,00203617,605,1.8236917,OK
9885,00203618,606,1.8236866,OK
9886,00203619,612,1.8251603,OK
9887,00203620,599,1.8245358,OK
9888,00203621,596,1.8237311,OK
9889,00203622,600,1.8246244,OK
9890,00203623,599,1.82386,OK
9891,00203624,613,1.8253093,OK
9892,00203625,596,1.822896,OK
9893,00203626,600,1.8251412,OK
9894,00203627,608,1.8255852,OK
9895,00203628,606,1.8244243,OK
9896,00203629,602,1.8244842,OK
9897,00203630,596,1.824205,OK
9898,00203631,599,1.8239188,OK
9899,00203632,600,1.823782,OK
9900,00203633,601,1.8245878,OK
9901,00203634,604,1.8238403,OK
9902,00203635,599,1.8245546,OK
9903,00203636,598,1.8240889,OK
9904,00203637,598,1.824195,OK
9905,00203638,596,1.824662,OK
9906,00203639,594,1.8243567,OK
9907,00203640,604,1.8252064,OK
9908,00203641,604,1.8244196,OK
9909,00203642,607,1.8241227,OK
9910,00203643,605,1.8243997,OK
9911,00203644,605,1.8240957,OK
9912,00203645,595,1.8258022,OK
9913,00203646,600,1.8233784,OK
9914,00203647,607,1.8233057,OK
9915,00203648,600,1.823773,OK
9916,00203649,600,1.8233986,OK
9917,00203650,596,1.8243608,OK
9918,00203651,610,1.8236517,OK
9919,00203652,600,1.8237671,OK
9920,00203653,593,1.8244374,OK
9921,00203654,596,1.8246417,OK
9922,00203655,600,1.8237054,OK
9923,00203656,607,1.8240265,OK
9924,00203657,596,1.8242874,OK
9925,00203658,594,1.824535,OK
9926,00203659,587,1.8246409,OK
9927,00203660,589,1.825094,OK
9928,00203661,597,1.8233459,OK
9929,00203662,608,1.823814,OK
9930,00203663,600,1.8232088,OK
9931,00203664,603,1.8236086,OK
9932,00203665,597,1.8253822,OK
9933,00203666,612,1.8235693,OK
9934,00203667,597,1.8250084,OK
9935,00203668,597,1.8250773,OK
9936,00203669,591,1.8251925,OK
9937,00203670,592,1.8245533,OK
9938,00203671,599,1.8252711,OK
9939,00203672,596,1.8248442,OK
9940,00203673,600,1.8238865,OK
9941,00203674,601,1.82349,OK
9942,00203675,599,1.8248492,OK
9943,00203676,596,1.8241934,OK
9944,00203677,593,1.8250903,OK
9945,00203678,595,1.8251001,OK
9946,00203679,595,1.8246763,OK
9947,00203680,593,1.8235549,OK
9948,00203681,602,1.8235013,OK
9949,00203682,603,1.8248221,OK
9950,00203683,601,1.824079,OK
9951,00203684,600,1.824374,OK
9952,00203685,593,1.8238746,OK
9953,00203686,600,1.8239706,OK
9954,00203687,602,1.8243791,OK
9955,00203688,600,1.8228058,OK
9956,00203689,603,1.8246269,OK
9957,00203690,600,1.824174,OK
9958,00203691,595,1.824853,OK
9959,00203692,602,1.8253258,OK
9960,00203693,591,1.8239744,OK
9961,00203694,607,1.8245788,OK
9962,00203695,604,1.8244135,OK
9963,00203696,602,1.8251028,OK
9964,00203697,599,1.8246372,OK
9965,00203698,593,1.8234558,OK
9966,00203699,602,1.8236928,OK
9967,00203700,602,1.8245442,OK
9968,00203701,600,1.8236225,OK
9969,00203702,603,1.8240647,OK
9970,00203703,591,1.8234719,OK
9971,00203704,596,1.8250536,OK
9972,00203705,600,1.8248274,OK
9973,00203706,601,1.8235198,OK
9974,00203707,608,1.8240122,OK
9975,00203708,603,1.825924,OK
9976,00203709,605,1.8231215,OK
9977,00203710,604,1.8242478,OK
9978,00203711,600,1.8248692,OK
9979,00203712,605,1.823923,OK
9980,00203713,602,1.8236237,OK
9981,00203714,603,1.823938,OK
9982,00203715,599,1.8254377,OK
9983,00203716,603,1.8236537,OK
9984,00203717,601,1.8241328,OK
9985,00203718,602,1.8243465,OK
9986,00203719,597,1.8244343,OK
9987,00203720,605,1.8234171,OK
9988,00203721,599,1.8247159,OK
9989,00203722,607,1.8245053,OK
9990,00203723,597,1.8246506,OK
9991,00203724,600,1.8240987,OK
9992,00203725,604,1.8235977,OK
9993,00203726,601,1.8235103,OK
9994,00203727,594,1.8245463,OK
9995,00203728,603,1.8246983,OK
9996,00203729,602,1.8235679,OK
9997,00203730,596,1.8242849,OK
9998,00203731,600,1.8233643,OK
9999,00203732,608,1.8235512,OK
10000,00203733,605,1.8239795,OK
10001,00203734,606,1.8238888,OK
10002,00203735,600,1.8240702,OK
10003,00203736,598,1.825234,OK
10004,00203737,607,1.8258452,OK
10005,00203738,598,1.8237056,OK
10006,00203739,601,1.8251443,OK
10007,00203740,598,1.8246176,OK
10008,00203741,597,1.8240527,OK
10009,00203742,604,1.8243792,OK
10010,00203743,602,1.8251377,OK
10011,00203744,601,1.8247619,OK
10012,00203745,606,1.8237296,OK
10013,00203746,603,1.8254893,OK
10014,00203747,594,1.8246657,OK
10015,00203748,601,1.8241706,OK
10016,00203749,603,1.8249878,OK
10017,00203750,601,1.8243659,OK
10018,00203751,602,1.8240443,OK
10019,00203752,599,1.8242437,OK
10020,00203753,608,1.8242223,OK
10021,00203754,601,1.8233187,OK
10022,00203755,602,1.8253902,OK
10023,00203756,591,1.8241249,OK
10024,00203757,592,1.8246503,OK
10025,00203758,601,1.8234323,OK
10026,00203759,600,1.8236295,OK
10027,00203760,604,1.8233774,OK
10028,00203761,601,1.825015,OK
10029,00203762,592,1.8245677,OK
10030,00203763,601,1.8244072,OK
10031,00203764,610,1.8236647,OK
10032,00203765,592,1.825891,OK
10033,00203766,598,1.8250606,OK
10034,00203767,593,1.8241636,OK
10035,00203768,597,1.8240143,OK
10036,00203769,600,1.8237863,OK
10037,00203770,602,1.8239937,OK
10038,00203771,600,1.8246415,OK
10039,00203772,600,1.8230672,OK
10040,00203773,600,1.825141,OK
10041,00203774,599,1.8263594,OK
10042,00203775,600,1.8231999,OK
10043,00203776,591,1.824647,OK
10044,00203777,593,1.8248962,OK
10045,00203778,598,1.8247956,OK
10046,00203779,602,1.8238983,OK
10047,00203780,613,1.8248124,OK
10048,00203781,600,1.8237627,OK
10049,00203782,605,1.8250593,OK
10050,00203783,604,1.8247757,OK
10051,00203784,597,1.8237102,OK
10052,00203785,604,1.8261478,OK
10053,00203786,605,1.8241259,OK
10054,00203787,609,1.8246264,OK
10055,00203788,597,1.8271116,OK
10056,00203789,591,1.82463,OK
10057,00203790,604,1.8239886,OK
10058,00203791,601,1.8250446,OK
10059,00203792,604,1.8239802,OK
10060,00203793,604,1.8246303,OK
10061,00203794,600,1.8256978,OK
10062,00203795,605,1.8231717,OK
10063,00203796,603,1.8245645,OK
10064,00203797,608,1.8243681,OK
10065,00203798,602,1.8245294,OK
10066,00203799,602,1.82557,OK
10067,00203800,602,1.8245413,OK
10068,00203801,605,1.8248577,OK
10069,00203802,602,1.8231258,OK
10070,00203803,602,1.8239483,OK
10071,00203804,598,1.8238815,OK
10072,00203805,597,1.8250686,OK
10073,00203806,606,1.8249923,OK
10074,00203807,605,1.8236183,OK
10075,00203808,607,1.8243046,OK
10076,00203809,603,1.824709,OK
10077,00203810,609,1.8242921,OK
10078,00203811,603,1.8235774,OK
10079,00203812,601,1.8255289,OK
10080,00203813,600,1.8252535,OK
10081,00203814,604,1.8248137,OK
10082,00203815,610,1.8244505,OK
10083,00203816,607,1.8253958,OK
10084,00203817,598,1.824519,OK
10085,00203818,597,1.8244395,OK
10086,00203819,597,1.8247434,OK
10087,00203820,608,1.8234679,OK
10088,00203821,592,1.8238834,OK
10089,00203822,601,1.8248805,OK
10090,00203823,602,1.824629,OK
10091,00203824,602,1.8243136,OK
10092,00203825,590,1.8237536,OK
10093,00203826,602,1.8232162,OK
10094,00203827,599,1.8248138,OK
10095,00203828,601,1.8262377,OK
10096,00203829,597,1.8237337,OK
10097,00203830,595,1.8245889,OK
10098,00203831,598,1.8238534,OK
10099,00203832,593,1.8259549,OK
10100,00203833,602,1.8244083,OK
10101,00203834,601,1.825842,OK
10102,00203835,604,1.8240789,OK
10103,00203836,590,1.8248308,OK
10104,00203837,596,1.8240803,OK
10105,00203838,592,1.8235408,OK
10106,00203839,600,1.8252769,OK
10107,00203840,614,1.8250358,OK
10108,00203841,605,1.8269578,OK
10109,00203842,610,1.823636,OK
10110,00203843,605,1.8236014,OK
10111,00203844,600,1.8257585,OK
10112,00203845,601,1.8241602,OK
10113,00203846,592,1.8246157,OK
10114,00203847,601,1.8240612,OK
10115,00203848,594,1.8249114,OK
10116,00203849,605,1.8250539,OK
10117,00203850,597,1.8245257,OK
10118,00203851,599,1.8259933,OK
10119,00203852,596,1.8238637,OK
10120,00203853,598,1.8252484,OK
10121,00203854,594,1.8243865,OK
10122,00203855,606,1.8231207,OK
10123,00203856,603,1.8239677,OK
10124,00203857,601,1.8246807,OK
10125,00203858,597,1.8236238,OK
10126,00203859,605,1.8232186,OK
10127,00203860,606,1.8234528,OK
10128,00203861,604,1.8238404,OK
10129,00203862,606,1.82425,OK
10130,00203863,604,1.8250538,OK
10131,00203864,603,1.823109,OK
10132,00203865,598,1.8240987,OK
10133,00203866,599,1.8242563,OK
10134,00203867,602,1.8254285,OK
10135,00203868,606,1.82458,OK
10136,00203869,602,1.8250756,OK
10137,00203870,608,1.8234177,OK
10138,00203871,612,1.8255452,OK
10139,00203872,601,1.8242334,OK
10140,00203873,600,1.8256807,OK
10141,00203874,596,1.8249176,OK
10142,00203875,606,1.8237804,OK
10143,00203876,598,1.8247895,OK
10144,00203877,604,1.8242171,OK
10145,00203878,598,1.8241396,OK
10146,00203879,598,1.8244815,OK
10147,00203880,605,1.8244244,OK
10148,00203881,607,1.824796,OK
10149,00203882,606,1.8241346,OK
10150,00203883,608,1.8242043,OK
10151,00203884,597,1.8238102,OK
10152,00203885,598,1.8242391,OK
10153,00203886,606,1.824425,OK
10154,00203887,616,1.8222399,OK
10155,00203888,602,1.8237805,OK
10156,00203889,603,1.8238462,OK
10157,00203890,605,1.8252853,OK
10158,00203891,597,1.823993,OK
10159,00203892,603,1.8250755,OK
10160,00203893,602,1.825068,OK
10161,00203894,602,1.8243744,OK
10162,00203895,599,1.8243264,OK
10163,00203896,612,1.8241518,OK
10164,00203897,596,1.8261354,OK
10165,00203898,596,1.823778,OK
10166,00203899,604,1.8255726,OK
10167,00203900,596,1.824053,OK
10168,00203901,603,1.8231932,OK
10169,00203902,606,1.8240149,OK
10170,00203903,605,1.823268,OK
10171,00203904,609,1.8239197,OK
10172,00203905,602,1.8230666,OK
10173,00203906,618,1.824515,OK
10174,00203907,604,1.8250715,OK
10175,00203908,603,1.8248047,OK
10176,00203909,596,1.823567,OK
10177,00203910,608,1.8237062,OK
10178,00203911,606,1.8245102,OK
10179,00203912,601,1.823766,OK
10180,00203913,606,1.8236986,OK
10181,00203914,607,1.824841,OK
10182,00203915,600,1.8247174,OK
10183,00203916,609,1.824155,OK
10184,00203917,605,1.8234918,OK
10185,00203918,604,1.8244649,OK
10186,00203919,604,1.8255005,OK
10187,00203920,596,1.8247365,OK
10188,00203921,596,1.8237698,OK
10189,00203922,601,1.822848,OK
10190,00203923,600,1.8244053,OK
10191,00203924,609,1.8243241,OK
10192,00203925,599,1.8233913,OK
10193,00203926,608,1.8239983,OK
10194,00203927,594,1.8247695,OK
10195,00203928,611,1.8239163,OK
10196,00203929,604,1.8237848,OK
10197,00203930,605,1.8233281,OK
10198,00203931,606,1.8243177,OK
10199,00203932,598,1.82355,OK
10200,00203933,603,1.82489,OK
10201,00203934,606,1.8234763,OK
10202,00203935,595,1.8248632,OK
10203,00203936,599,1.8238543,OK
10204,00203937,603,1.8238844,OK
10205,00203938,602,1.8242714,OK
10206,00203939,604,1.8255042,OK
10207,00203940,593,1.8237025,OK
10208,00203941,600,1.8235421,OK
10209,00203942,603,1.8250556,OK
10210,00203943,603,1.8253775,OK
10211,00203944,607,1.8231108,OK
10212,00203945,613,1.8237711,OK
10213,00203946,600,1.824124,OK
10214,00203947,604,1.8244896,OK
10215,00203948,604,1.824737,OK
10216,00203949,609,1.8240588,OK
10217,00203950,605,1.8234242,OK
10218,00203951,597,1.8252145,OK
10219,00203952,594,1.8243564,OK
10220,00203953,607,1.823657,OK
10221,00203954,606,1.8236741,OK
10222,00203955,592,1.823641,OK
10223,00203956,606,1.8239661,OK
10224,00203957,608,1.8227348,OK
10225,00203958,612,1.8234502,OK
10226,00203959,600,1.8238883,OK
10227,00203960,598,1.8248707,OK
10228,00203961,603,1.824141,OK
10229,00203962,603,1.8229458,OK
10230,00203963,606,1.823805,OK
10231,00203964,609,1.8241478,OK
10232,00203965,605,1.8240824,OK
10233,00203966,594,1.8237517,OK
10234,00203967,613,1.8233865,OK
10235,00203968,601,1.8244966,OK
10236,00203969,603,1.8239622,OK
10237,00203970,603,1.8246604,OK
10238,00203971,607,1.823642,OK
10239,00203972,601,1.8242356,OK
10240,00203973,602,1.8237579,OK
10241,00203974,604,1.8232963,OK
10242,00203975,600,1.825641,OK
10243,00203976,604,1.8242661,OK
10244,00203977,604,1.8243675,OK
10245,00203978,602,1.824267,OK
10246,00203979,607,1.8227376,OK
10247,00203980,603,1.823905,OK
10248,00203981,600,1.8251861,OK
10249,00203982,610,1.8245794,OK
10250,00203983,603,1.8240005,OK
10251,00203984,603,1.8258245,OK
10252,00203985,591,1.8244331,OK
10253,00203986,608,1.8245392,OK
10254,00203987,607,1.8239287,OK
10255,00203988,601,1.823921,OK
10256,00203989,606,1.8234817,OK
10257,00203990,603,1.8244907,OK
10258,00203991,595,1.8236521,OK
10259,00203992,605,1.822996,OK
10260,00203993,602,1.8231467,OK
10261,00203994,610,1.8247987,OK
10262,00203995,607,1.8231435,OK
10263,00203996,609,1.825453,OK
10264,00203997,605,1.8232654,OK
10265,00203998,601,1.8247883,OK
10266,00203999,600,1.8255855,OK
10267,00204000,604,1.8235397,OK
10268,00204001,603,1.8242868,OK
10269,00204002,594,1.8233852,OK
10270,00204003,600,1.8245118,OK
10271,00204004,601,1.8234404,OK
10272,00204005,609,1.8249732,OK
10273,00204006,606,1.8242067,OK
10274,00204007,604,1.8229449,OK
10275,00204008,600,1.8239323,OK
10276,00204009,598,1.8249557,OK
10277,00204010,595,1.8237658,OK
10278,00204011,605,1.8238181,OK
10279,00204012,608,1.8228061,OK
10280,00204013,599,1.8242801,OK
10281,00204014,602,1.8229662,OK
10282,00204015,612,1.824728,OK
10283,00204016,607,1.8244271,OK
10284,00204017,602,1.8241429,OK
10285,00204018,606,1.8236624,OK
10286,00204019,597,1.8243271,OK
10287,00204020,599,1.8245306,OK
10288,00204021,598,1.8240869,OK
10289,00204022,598,1.8232195,OK
10290,00204023,604,1.8250813,OK
10291,00204024,609,1.8245835,OK
10292,00204025,603,1.8243586,OK
10293,00204026,600,1.8242753,OK
10294,00204027,607,1.8242834,OK
10295,00204028,601,1.8242456,OK
10296,00204029,595,1.8248351,OK
10297,00204030,604,1.8237354,OK
10298,00204031,607,1.8240607,OK
10299,00204032,600,1.8242464,OK
10300,00204033,599,1.8244402,OK
10301,00204034,610,1.8224643,OK
10302,00204035,603,1.8238074,OK
10303,00204036,604,1.8230215,OK
10304,00204037,605,1.8240818,OK
10305,00204038,604,1.8243188,OK
10306,00204039,602,1.8251264,OK
10307,00204040,600,1.8237801,OK
10308,00204041,603,1.8232633,OK
10309,00204042,604,1.8245097,OK
10310,00204043,605,1.8253919,OK
10311,00204044,607,1.8250666,OK
10312,00204045,604,1.8250252,OK
10313,00204046,603,1.8235357,OK
10314,00204047,599,1.8256874,OK
10315,00204048,597,1.8254678,OK
10316,00204049,596,1.8251106,OK
10317,00204050,604,1.8234468,OK
10318,00204051,610,1.8230948,OK
10319,00204052,597,1.8241084,OK
10320,00204053,609,1.8234396,OK
10321,00204054,600,1.8233951,OK
10322,00204055,605,1.8244076,OK
10323,00204056,605,1.8242368,OK
10324,00204057,594,1.8247119,OK
10325,00204058,607,1.8261092,OK
10326,00204059,600,1.825953,OK
10327,00204060,603,1.8238965,OK
10328,00204061,606,1.8232208,OK
10329,00204062,604,1.8237932,OK
10330,00204063,599,1.8234762,OK
10331,00204064,608,1.8240603,OK
10332,00204065,603,1.8237762,OK
10333,00204066,592,1.824527,OK
10334,00204067,602,1.823508,OK
10335,00204068,603,1.8228536,OK
10336,00204069,605,1.823654,OK
10337,00204070,599,1.8241335,OK
10338,00204071,603,1.8224509,OK
10339,00204072,603,1.8235568,OK
10340,00204073,607,1.8230575,OK
10341,00204074,602,1.8233,OK
10342,00204075,612,1.8247885,OK
10343,00204076,598,1.8237019,OK
10344,00204077,599,1.8256583,OK
10345,00204078,597,1.823973,OK
10346,00204079,598,1.8256755,OK
10347,00204080,601,1.8245039,OK
10348,00204081,598,1.8242555,OK
10349,00204082,608,1.8244356,OK
10350,00204083,606,1.8244722,OK
10351,00204084,608,1.8239349,OK
10352,00204085,591,1.8241249,OK
10353,00204086,598,1.8247557,OK
10354,00204087,600,1.8239744,OK
10355,00204088,595,1.823762,OK
10356,00204089,604,1.8222127,OK
10357,00204090,605,1.8230385,OK
10358,00204091,602,1.825129,OK
10359,00204092,598,1.8236872,OK
10360,00204093,603,1.8242179,OK
10361,00204094,601,1.8243397,OK
10362,00204095,598,1.8247952,OK
10363,00204096,601,1.8234332,OK
10364,00204097,601,1.8249174,OK
10365,00204098,597,1.8229498,OK
10366,00204099,605,1.82208,OK
10367,00204100,597,1.8238709,OK
10368,00204101,609,1.8239301,OK
10369,00204102,600,1.8250625,OK
10370,00204103,604,1.8231294,OK
10371,00204104,610,1.8242438,OK
10372,00204105,597,1.8250784,OK
10373,00204106,601,1.8239259,OK
10374,00204107,599,1.8232198,OK
10375,00204108,604,1.8236177,OK
10376,00204109,604,1.8231577,OK
10377,00204110,607,1.8241303,OK
10378,00204111,605,1.8249409,OK
10379,00204112,607,1.8245083,OK
10380,00204113,602,1.8247111,OK
10381,00204114,597,1.8240343,OK
10382,00204115,599,1.8243035,OK
10383,00204116,600,1.8237282,OK
10384,00204117,608,1.8238337,OK
10385,00204118,607,1.825114,OK
10386,00204119,596,1.8229402,OK
10387,00204120,602,1.8237603,OK
10388,00204121,601,1.8239766,OK
10389,00204122,603,1.8245232,OK
10390,00204123,598,1.8247136,OK
10391,00204124,605,1.8251824,OK
10392,00204125,601,1.8248476,OK
10393,00204126,608,1.8245448,OK
10394,00204127,602,1.824106,OK
10395,00204128,600,1.8221033,OK
10396,00204129,606,1.8227919,OK
10397,00204130,597,1.8236724,OK
10398,00204131,599,1.824275,OK
10399,00204132,603,1.8235232,OK
10400,00204133,603,1.8238877,OK
10401,00204134,598,1.8239636,OK
10402,00204135,597,1.8249896,OK
10403,00204136,602,1.8244742,OK
10404,00204137,607,1.8229611,OK
10405,00204138,603,1.8229535,OK
10406,00204139,600,1.8238139,OK
10407,00204140,614,1.8228822,OK
10408,00204141,615,1.8243974,OK
10409,00204142,605,1.8238287,OK
10410,00204143,602,1.8227235,OK
10411,00204144,604,1.8225718,OK
10412,00204145,600,1.8239824,OK
10413,00204146,607,1.8243791,OK
10414,00204147,596,1.8243847,OK
10415,00204148,609,1.8217082,OK
10416,00204149,620,1.8240136,OK
10417,00204150,603,1.8241854,OK
10418,00204151,596,1.8249618,OK
10419,00204152,605,1.8246602,OK
10420,00204153,599,1.8225473,OK
10421,00204154,604,1.8229859,OK
10422,00204155,610,1.8239126,OK
10423,00204156,605,1.8235626,OK
10424,00204157,597,1.8253137,OK
10425,00204158,606,1.8252797,OK
10426,00204159,611,1.8237287,OK
10427,00204160,602,1.8225676,OK
10428,00204161,604,1.8229619,OK
10429,00204162,604,1.8238624,OK
10430,00204163,606,1.8237456,OK
10431,00204164,606,1.8244399,OK
10432,00204165,600,1.8240342,OK
10433,00204166,603,1.8243876,OK
10434,00204167,606,1.8228278,OK
10435,00204168,604,1.8242961,OK
10436,00204169,606,1.8234626,OK
10437,00204170,603,1.8251098,OK
10438,00204171,607,1.8260761,OK
10439,00204172,598,1.8240554,OK
10440,00204173,607,1.8236585,OK
10441,00204174,601,1.8241642,OK
10442,00204175,605,1.824981,OK
10443,00204176,609,1.8230237,OK
10444,00204177,599,1.8244075,OK
10445,00204178,600,1.8230796,OK
10446,00204179,611,1.8245939,OK
10447,00204180,599,1.8242627,OK
10448,00204181,601,1.8239795,OK
10449,00204182,603,1.8229203,OK
10450,00204183,595,1.8236845,OK
10451,00204184,601,1.8242874,OK
10452,00204185,601,1.8233649,OK
10453,00204186,608,1.8226395,OK
10454,00204187,599,1.8238038,OK
10455,00204188,610,1.8233463,OK
10456,00204189,601,1.8230941,OK
10457,00204190,599,1.8239167,OK
10458,00204191,609,1.8235401,OK
10459,00204192,608,1.8233169,OK
10460,00204193,608,1.8238114,OK
10461,00204194,605,1.8231099,OK
10462,00204195,602,1.8241748,OK
10463,00204196,605,1.8239455,OK
10464,00204197,607,1.8238118,OK
10465,00204198,612,1.8238155,OK
10466,00204199,604,1.8246654,OK
10467,00204200,602,1.823798,OK
10468,00204201,604,1.8244663,OK
10469,00204202,605,1.8245339,OK
10470,00204203,598,1.8238522,OK
10471,00204204,601,1.8241976,OK
10472,00204205,600,1.8245354,OK
10473,00204206,593,1.8250489,OK
10474,00204207,604,1.8240074,OK
10475,00204208,601,1.8255085,OK
10476,00204209,599,1.8245221,OK
10477,00204210,604,1.8225892,OK
10478,00204211,603,1.8232868,OK
10479,00204212,616,1.82419,OK
10480,00204213,602,1.823977,OK
10481,00204214,607,1.8240142,OK
10482,00204215,612,1.8247062,OK
10483,00204216,599,1.8245333,OK
10484,00204217,602,1.8234267,OK
10485,00204218,618,1.8240234,OK
10486,00204219,605,1.8227522,OK
10487,00204220,610,1.8245828,OK
10488,00204221,600,1.8237956,OK
10489,00204222,600,1.8244592,OK
10490,00204223,601,1.8254403,OK
10491,00204224,603,1.8229514,OK
10492,00204225,607,1.822475,OK
10493,00204226,609,1.824435,OK
10494,00204227,604,1.8234819,OK
10495,00204228,604,1.8238596,OK
10496,00204229,611,1.8235059,OK
10497,00204230,610,1.8246769,OK
10498,00204231,605,1.8245401,OK
10499,00204232,604,1.8224647,OK
10500,00204233,607,1.824152,OK
10501,00204234,596,1.8234552,OK
10502,00204235,592,1.8233442,OK
10503,00204236,601,1.8239218,OK
10504,00204237,602,1.8235344,OK
10505,00204238,611,1.8249216,OK
10506,00204239,596,1.8239894,OK
10507,00204240,596,1.8249143,OK
10508,00204241,604,1.8237058,OK
10509,00204242,606,1.8233917,OK
10510,00204243,610,1.8245434,OK
10511,00204244,594,1.8239422,OK
10512,00204245,599,1.8235075,OK
10513,00204246,605,1.8241574,OK
10514,00204247,596,1.8236936,OK
10515,00204248,608,1.8226234,OK
10516,00204249,611,1.8249172,OK
10517,00204250,597,1.8241158,OK
10518,00204251,608,1.8250973,OK
10519,00204252,606,1.8260566,OK
10520,00204253,601,1.8241944,OK
10521,00204254,601,1.8250288,OK
10522,00204255,610,1.8239574,OK
10523,00204256,611,1.8238257,OK
10524,00204257,604,1.8241423,OK
10525,00204258,610,1.8235152,OK
10526,00204259,600,1.8242753,OK
10527,00204260,597,1.8237873,OK
10528,00204261,601,1.8243322,OK
10529,00204262,600,1.8253263,OK
10530,00204263,602,1.8247508,OK
10531,00204264,612,1.824584,OK
10532,00204265,606,1.8242489,OK
10533,00204266,604,1.8231047,OK
10534,00204267,611,1.8228769,OK
10535,00204268,591,1.8237098,OK
10536,00204269,602,1.8235995,OK
10537,00204270,600,1.824184,OK
10538,00204271,607,1.823285,OK
10539,00204272,605,1.8244506,OK
10540,00204273,602,1.8246046,OK
10541,00204274,600,1.8232796,OK
10542,00204275,614,1.8237269,OK
10543,00204276,602,1.8236833,OK
10544,00204277,593,1.823939,OK
10545,00204278,607,1.82364,OK
10546,00204279,601,1.8251696,OK
10547,00204280,610,1.8230373,OK
10548,00204281,607,1.8236661,OK
10549,00204282,599,1.8239809,OK
10550,00204283,607,1.8249369,OK
10551,00204284,595,1.8251662,OK
10552,00204285,607,1.8229032,OK
10553,00204286,602,1.8233374,OK
10554,00204287,607,1.8258953,OK
10555,00204288,605,1.8227719,OK
10556,00204289,603,1.8237734,OK
10557,00204290,599,1.8242432,OK
10558,00204291,599,1.8237808,OK
10559,00204292,603,1.8232579,OK
10560,00204293,602,1.8227183,OK
10561,00204294,593,1.8234608,OK
10562,00204295,597,1.8232496,OK
10563,00204296,607,1.8231509,OK
10564,00204297,607,1.8259262,OK
10565,00204298,599,1.8232255,OK
10566,00204299,602,1.8238341,OK
10567,00204300,603,1.8239787,OK
10568,00204301,611,1.8222493,OK
10569,00204302,604,1.8235781,OK
10570,00204303,596,1.8232619,OK
10571,00204304,601,1.8232405,OK
10572,00204305,601,1.8248597,OK
10573,00204306,608,1.82468,OK
10574,00204307,607,1.8240595,OK
10575,00204308,601,1.8246983,OK
10576,00204309,602,1.8229792,OK
10577,00204310,609,1.8233284,OK
10578,00204311,606,1.8239484,OK
10579,00204312,601,1.8246571,OK
10580,00204313,601,1.8244958,OK
10581,00204314,606,1.8231523,OK
10582,00204315,600,1.8235986,OK
10583,00204316,610,1.8227816,OK
10584,00204317,613,1.8239368,OK
10585,00204318,608,1.8230703,OK
10586,00204319,605,1.8246175,OK
10587,00204320,593,1.8232388,OK
10588,00204321,610,1.8231953,OK
10589,00204322,603,1.8228794,OK
10590,00204323,599,1.8245853,OK
10591,00204324,603,1.8233794,OK
10592,00204325,597,1.8230193,OK
10593,00204326,606,1.8232347,OK
10594,00204327,609,1.8239305,OK
