Point Cloud Intensity Analysis Report
==================================================
Generated: 2025-10-13 19:38:41
Data Path: /home/ailab/git/Team_2/Subin/OpenPCDet/data/custom_av/points
Total Files Analyzed: 28293

Summary by Frame ID Prefix:
------------------------------

Prefix 000:
  Files: 4939
  Mean Intensity: 0.2971
  Std Intensity: 0.0272
  Min Intensity: 0.2153
  Max Intensity: 0.3899

Prefix 001:
  Files: 1328
  Mean Intensity: 0.0690
  Std Intensity: 0.0182
  Min Intensity: 0.0393
  Max Intensity: 0.1248

Prefix 002:
  Files: 10907
  Mean Intensity: 0.0668
  Std Intensity: 0.0147
  Min Intensity: 0.0309
  Max Intensity: 0.1466

Prefix 003:
  Files: 1600
  Mean Intensity: 0.2348
  Std Intensity: 0.0164
  Min Intensity: 0.1803
  Max Intensity: 0.2841

Prefix 100:
  Files: 9519
  Mean Intensity: 0.1847
  Std Intensity: 0.1024
  Min Intensity: 0.0327
  Max Intensity: 0.3733


Detailed Results:
--------------------
Frame_ID	Prefix	Mean_Int	Std_Int	Min_Int	Max_Int	Num_Points
00206386	002	0.0597	0.0879	0.0000	1.0000	299704
00206387	002	0.0602	0.0904	0.0000	1.0000	299767
00206388	002	0.0602	0.0891	0.0000	1.0000	299767
00206389	002	0.0596	0.0851	0.0000	1.0000	299740
00206390	002	0.0588	0.0794	0.0000	1.0000	299928
00206391	002	0.0580	0.0753	0.0000	1.0000	300051
00206392	002	0.0574	0.0728	0.0000	1.0000	299439
00206393	002	0.0574	0.0715	0.0000	1.0000	298754
00206394	002	0.0570	0.0682	0.0000	1.0000	298502
00206395	002	0.0570	0.0691	0.0000	1.0000	298952
00206396	002	0.0577	0.0718	0.0000	1.0000	299653
00206397	002	0.0583	0.0733	0.0000	1.0000	299910
00206398	002	0.0581	0.0714	0.0000	1.0000	300227
00206399	002	0.0575	0.0700	0.0000	1.0000	300154
00206400	002	0.0572	0.0696	0.0000	1.0000	300537
00206401	002	0.0570	0.0709	0.0000	1.0000	300692
00206402	002	0.0564	0.0695	0.0000	1.0000	300897
00206403	002	0.0555	0.0663	0.0000	1.0000	300419
00206404	002	0.0553	0.0653	0.0000	1.0000	300136
00206405	002	0.0555	0.0631	0.0000	1.0000	299764
00206406	002	0.0561	0.0632	0.0000	1.0000	299640
00206407	002	0.0566	0.0636	0.0000	1.0000	299645
00206408	002	0.0574	0.0636	0.0000	1.0000	299627
00206409	002	0.0581	0.0662	0.0000	1.0000	299223
00206410	002	0.0587	0.0682	0.0000	1.0000	298756
00206411	002	0.0584	0.0685	0.0000	1.0000	298699
00206412	002	0.0580	0.0682	0.0000	1.0000	298426
00206413	002	0.0578	0.0682	0.0000	1.0000	298679
00206414	002	0.0577	0.0685	0.0000	1.0000	298487
00206415	002	0.0576	0.0667	0.0000	1.0000	297787
00206416	002	0.0583	0.0669	0.0000	1.0000	297205
00206417	002	0.0610	0.0745	0.0000	1.0000	296616
00206418	002	0.0627	0.0804	0.0000	1.0000	296624
00206419	002	0.0612	0.0725	0.0000	1.0000	296358
00206420	002	0.0596	0.0678	0.0000	1.0000	296034
00206421	002	0.0599	0.0700	0.0000	1.0000	296148
00206422	002	0.0599	0.0696	0.0000	1.0000	296145
00206423	002	0.0600	0.0680	0.0000	1.0000	297162
00206424	002	0.0606	0.0690	0.0000	1.0000	297204
00206425	002	0.0612	0.0700	0.0000	1.0000	297416
00206426	002	0.0624	0.0733	0.0000	1.0000	297529
00206427	002	0.0627	0.0731	0.0000	1.0000	297190
00206428	002	0.0626	0.0733	0.0000	1.0000	296369
00206429	002	0.0619	0.0718	0.0000	1.0000	295761
00206430	002	0.0614	0.0718	0.0000	1.0000	295315
00206431	002	0.0615	0.0721	0.0000	1.0000	295328
00206432	002	0.0671	0.0999	0.0000	1.0000	244530
00206433	002	0.0672	0.1002	0.0000	1.0000	244629
00206434	002	0.0671	0.1000	0.0000	1.0000	244585
00206435	002	0.0672	0.1001	0.0000	1.0000	244397
00206436	002	0.0670	0.0998	0.0000	1.0000	244642
00206437	002	0.0670	0.0999	0.0000	1.0000	244448
00206438	002	0.0670	0.0998	0.0000	1.0000	244542
00206439	002	0.0671	0.0997	0.0000	1.0000	244541
00206440	002	0.0671	0.0998	0.0000	1.0000	244516
00206441	002	0.0672	0.0998	0.0000	1.0000	244742
00206442	002	0.0671	0.0996	0.0000	1.0000	244862
00206443	002	0.0672	0.0997	0.0000	1.0000	244684
00206444	002	0.0672	0.1000	0.0000	1.0000	244515
00206445	002	0.0672	0.0996	0.0000	1.0000	244551
00206446	002	0.0672	0.0998	0.0000	1.0000	244474
00206447	002	0.0673	0.1002	0.0000	1.0000	244810
00206448	002	0.0671	0.0997	0.0000	1.0000	244661
00206449	002	0.0670	0.0995	0.0000	1.0000	244539
00206450	002	0.0672	0.0997	0.0000	1.0000	244625
00206451	002	0.0673	0.1002	0.0000	1.0000	244824
00206452	002	0.0673	0.1002	0.0000	1.0000	244663
00206453	002	0.0671	0.0999	0.0000	1.0000	244513
00206454	002	0.0671	0.0999	0.0000	1.0000	244636
00206455	002	0.0674	0.1003	0.0000	1.0000	244750
00206456	002	0.0673	0.1000	0.0000	1.0000	244636
00206457	002	0.0672	0.1001	0.0000	1.0000	244620
00206458	002	0.0671	0.1000	0.0000	1.0000	244750
00206459	002	0.0672	0.1001	0.0000	1.0000	244460
00206460	002	0.0671	0.1001	0.0000	1.0000	244533
00206461	002	0.0672	0.1004	0.0000	1.0000	244539
00206462	002	0.0671	0.1000	0.0000	1.0000	244835
00206463	002	0.0671	0.1001	0.0000	1.0000	244773
00206464	002	0.0672	0.1002	0.0000	1.0000	244606
00206465	002	0.0671	0.1002	0.0000	1.0000	244606
00206466	002	0.0672	0.1002	0.0000	1.0000	244715
00206467	002	0.0671	0.1000	0.0000	1.0000	244772
00206468	002	0.0671	0.1002	0.0000	1.0000	244714
00206469	002	0.0672	0.1003	0.0000	1.0000	244736
00206470	002	0.0672	0.1004	0.0000	1.0000	244678
00206471	002	0.0672	0.0999	0.0000	1.0000	244632
00206472	002	0.0673	0.1005	0.0000	1.0000	244954
00206473	002	0.0674	0.1002	0.0000	1.0000	244782
00206474	002	0.0674	0.1001	0.0000	1.0000	244777
00206475	002	0.0672	0.1000	0.0000	1.0000	244723
00206476	002	0.0672	0.1000	0.0000	1.0000	244631
00206477	002	0.0672	0.0998	0.0000	1.0000	244529
00206478	002	0.0674	0.0999	0.0000	1.0000	244689
00206479	002	0.0675	0.1003	0.0000	1.0000	244793
00206480	002	0.0671	0.0998	0.0000	1.0000	244727
00206481	002	0.0672	0.0999	0.0000	1.0000	244749
00206482	002	0.0672	0.0998	0.0000	1.0000	244572
00206483	002	0.0673	0.1003	0.0000	1.0000	244681
00206484	002	0.0673	0.1001	0.0000	1.0000	245095
00206485	002	0.0672	0.0999	0.0000	1.0000	245195
00206486	002	0.0673	0.0999	0.0000	1.0000	245391
00206487	002	0.0672	0.0993	0.0000	1.0000	245667
00206488	002	0.0673	0.0996	0.0000	1.0000	245904
00206489	002	0.0670	0.0993	0.0000	1.0000	246264
00206490	002	0.0670	0.0996	0.0000	1.0000	246494
00206491	002	0.0672	0.0997	0.0000	1.0000	247150
00206492	002	0.0672	0.0995	0.0000	1.0000	247770
00206493	002	0.0673	0.0997	0.0000	1.0000	247900
00206494	002	0.0671	0.0993	0.0000	1.0000	247978
00206495	002	0.0672	0.0997	0.0000	1.0000	247572
00206496	002	0.0675	0.1002	0.0000	1.0000	247349
00206497	002	0.0673	0.1002	0.0000	1.0000	246707
00206498	002	0.0673	0.1003	0.0000	1.0000	246433
00206499	002	0.0674	0.1004	0.0000	1.0000	245776
00206500	002	0.0676	0.1006	0.0000	1.0000	245318
00206501	002	0.0675	0.1003	0.0000	1.0000	244834
00206502	002	0.0674	0.1002	0.0000	1.0000	244140
00206503	002	0.0673	0.1004	0.0000	1.0000	243674
00206504	002	0.0673	0.1004	0.0000	1.0000	242888
00206505	002	0.0674	0.1005	0.0000	1.0000	242497
00206506	002	0.0679	0.1014	0.0000	1.0000	241487
00206507	002	0.0684	0.1029	0.0000	1.0000	240685
00206508	002	0.0687	0.1040	0.0000	1.0000	240134
00206509	002	0.0691	0.1044	0.0000	1.0000	239613
00206510	002	0.0690	0.1032	0.0000	1.0000	239147
00206511	002	0.0693	0.1032	0.0000	1.0000	238596
00206512	002	0.0695	0.1030	0.0000	1.0000	238162
00206513	002	0.0696	0.1026	0.0000	1.0000	237817
00206514	002	0.0694	0.1021	0.0000	1.0000	237180
00206515	002	0.0697	0.1030	0.0000	1.0000	236443
00206516	002	0.0698	0.1035	0.0000	1.0000	235842
00206517	002	0.0701	0.1034	0.0000	1.0000	235095
00206518	002	0.0699	0.1029	0.0000	1.0000	234538
00206519	002	0.0698	0.1033	0.0000	1.0000	233878
00206520	002	0.0692	0.1027	0.0000	1.0000	232797
00206521	002	0.0687	0.1031	0.0000	1.0000	231505
00206522	002	0.0676	0.1017	0.0000	1.0000	230301
00206523	002	0.0669	0.1014	0.0000	1.0000	229597
00206524	002	0.0663	0.1026	0.0000	1.0000	228375
00206525	002	0.0650	0.1040	0.0000	1.0000	226410
00206526	002	0.0636	0.1040	0.0000	1.0000	224580
00206527	002	0.0628	0.1028	0.0000	1.0000	224951
00206528	002	0.0616	0.1013	0.0000	1.0000	225038
00206529	002	0.0611	0.0999	0.0000	1.0000	227808
00206530	002	0.0611	0.0995	0.0000	1.0000	231136
00206531	002	0.0611	0.0988	0.0000	1.0000	235121
00206532	002	0.0608	0.0980	0.0000	1.0000	239159
00206533	002	0.0607	0.0977	0.0000	1.0000	243880
00206534	002	0.0611	0.0986	0.0000	1.0000	248063
00206535	002	0.0619	0.0997	0.0000	1.0000	252558
00206536	002	0.0619	0.0997	0.0000	1.0000	256595
00206537	002	0.0614	0.0984	0.0000	1.0000	260620
00206538	002	0.0611	0.0978	0.0000	1.0000	264818
00206539	002	0.0606	0.0966	0.0000	1.0000	269586
00206540	002	0.0606	0.0964	0.0000	1.0000	273578
00206541	002	0.0600	0.0969	0.0000	1.0000	276355
00206542	002	0.0588	0.0961	0.0000	1.0000	276106
00206543	002	0.0584	0.0966	0.0000	1.0000	275795
00206544	002	0.0583	0.0986	0.0000	1.0000	275714
00206545	002	0.0572	0.0969	0.0000	1.0000	275637
00206546	002	0.0570	0.0984	0.0000	1.0000	275420
00206547	002	0.0567	0.0988	0.0000	1.0000	275005
00206548	002	0.0567	0.1001	0.0000	1.0000	274493
00206549	002	0.0558	0.0988	0.0000	1.0000	274429
00206550	002	0.0551	0.0984	0.0000	1.0000	274615
00206551	002	0.0543	0.0981	0.0000	1.0000	274641
00206552	002	0.0533	0.0964	0.0000	1.0000	274125
00206553	002	0.0531	0.0961	0.0000	1.0000	273404
00206554	002	0.0531	0.0966	0.0000	1.0000	273079
00206555	002	0.0527	0.0959	0.0000	1.0000	272620
00206556	002	0.0531	0.0975	0.0000	1.0000	272113
00206557	002	0.0530	0.0972	0.0000	1.0000	271824
00206558	002	0.0530	0.0978	0.0000	1.0000	271518
00206559	002	0.0528	0.0980	0.0000	1.0000	271336
00206560	002	0.0523	0.0976	0.0000	1.0000	270807
00206561	002	0.0529	0.0980	0.0000	1.0000	270111
00206562	002	0.0531	0.0978	0.0000	1.0000	269225
00206563	002	0.0533	0.0977	0.0000	1.0000	268283
00206564	002	0.0529	0.0955	0.0000	1.0000	268518
00206565	002	0.0531	0.0979	0.0000	1.0000	268358
00206566	002	0.0529	0.0995	0.0000	1.0000	268337
00206567	002	0.0529	0.0994	0.0000	1.0000	268034
00206568	002	0.0519	0.0960	0.0000	1.0000	267437
00206569	002	0.0511	0.0945	0.0000	1.0000	267061
00206570	002	0.0505	0.0944	0.0000	1.0000	267034
00206571	002	0.0506	0.0943	0.0000	1.0000	266828
00206572	002	0.0506	0.0947	0.0000	1.0000	267022
00206573	002	0.0501	0.0947	0.0000	1.0000	266738
00206574	002	0.0503	0.0954	0.0000	1.0000	266101
00206575	002	0.0501	0.0954	0.0000	1.0000	265702
00206576	002	0.0499	0.0957	0.0000	1.0000	264984
00206577	002	0.0494	0.0949	0.0000	1.0000	264760
00206578	002	0.0491	0.0952	0.0000	1.0000	264499
00206579	002	0.0484	0.0940	0.0000	1.0000	263942
00206580	002	0.0475	0.0932	0.0000	1.0000	263488
00206581	002	0.0470	0.0930	0.0000	1.0000	262905
00206582	002	0.0463	0.0924	0.0000	1.0000	263080
00206583	002	0.0458	0.0931	0.0000	1.0000	262953
00206584	002	0.0453	0.0915	0.0000	1.0000	263255
00206585	002	0.0450	0.0914	0.0000	1.0000	263157
00206586	002	0.0445	0.0913	0.0000	1.0000	262840
00206587	002	0.0442	0.0920	0.0000	1.0000	262748
00206588	002	0.0442	0.0927	0.0000	1.0000	262909
00206589	002	0.0444	0.0947	0.0000	1.0000	262725
00206590	002	0.0441	0.0946	0.0000	1.0000	262319
00206591	002	0.0438	0.0946	0.0000	1.0000	262448
00206592	002	0.0438	0.0961	0.0000	1.0000	261865
00206593	002	0.0436	0.0961	0.0000	1.0000	261661
00206594	002	0.0437	0.0977	0.0000	1.0000	261266
00206595	002	0.0434	0.0974	0.0000	1.0000	260350
00206596	002	0.0428	0.0964	0.0000	1.0000	260102
00206597	002	0.0426	0.0978	0.0000	1.0000	260761
00206598	002	0.0422	0.0974	0.0000	1.0000	260765
00206599	002	0.0424	0.0976	0.0000	1.0000	261205
00206600	002	0.0425	0.0989	0.0000	1.0000	261143
00206601	002	0.0426	0.0991	0.0000	1.0000	261109
00206602	002	0.0426	0.1000	0.0000	1.0000	261234
00206603	002	0.0420	0.0990	0.0000	1.0000	261646
00206604	002	0.0422	0.0995	0.0000	1.0000	261732
00206605	002	0.0424	0.0993	0.0000	1.0000	261954
00206606	002	0.0423	0.0988	0.0000	1.0000	262198
00206607	002	0.0423	0.0987	0.0000	1.0000	262254
00206608	002	0.0420	0.0979	0.0000	1.0000	262539
00206609	002	0.0421	0.0984	0.0000	1.0000	262722
00206610	002	0.0419	0.0981	0.0000	1.0000	262774
00206611	002	0.0421	0.0979	0.0000	1.0000	262773
00206612	002	0.0420	0.0981	0.0000	1.0000	263081
00206613	002	0.0419	0.0974	0.0000	1.0000	263238
00206614	002	0.0419	0.0969	0.0000	1.0000	263738
00206615	002	0.0418	0.0959	0.0000	1.0000	264171
00206616	002	0.0418	0.0959	0.0000	1.0000	264135
00206617	002	0.0429	0.1003	0.0000	1.0000	264389
00206618	002	0.0443	0.1040	0.0000	1.0000	264766
00206619	002	0.0457	0.1068	0.0000	1.0000	264867
00206620	002	0.0467	0.1091	0.0000	1.0000	265322
00206621	002	0.0478	0.1118	0.0000	1.0000	265743
00206622	002	0.0486	0.1130	0.0000	1.0000	266413
00206623	002	0.0497	0.1164	0.0000	1.0000	266609
00206624	002	0.0505	0.1172	0.0000	1.0000	266400
00206625	002	0.0507	0.1166	0.0000	1.0000	266906
00206626	002	0.0513	0.1164	0.0000	1.0000	266719
00206627	002	0.0508	0.1134	0.0000	1.0000	266621
00206628	002	0.0509	0.1125	0.0000	1.0000	267035
00206629	002	0.0510	0.1104	0.0000	1.0000	267434
00206630	002	0.0513	0.1101	0.0000	1.0000	266798
00206631	002	0.0499	0.1047	0.0000	1.0000	266350
00206632	002	0.0491	0.1008	0.0000	1.0000	264979
00206633	002	0.0493	0.0991	0.0000	1.0000	263598
00206634	002	0.0490	0.0971	0.0000	1.0000	262770
00206635	002	0.0484	0.0960	0.0000	1.0000	261613
00206636	002	0.0484	0.0955	0.0000	1.0000	261329
00206637	002	0.0476	0.0921	0.0000	1.0000	260762
00206638	002	0.0474	0.0917	0.0000	1.0000	260831
00206639	002	0.0471	0.0925	0.0000	1.0000	261271
00206640	002	0.0458	0.0889	0.0000	1.0000	263161
00206641	002	0.0458	0.0890	0.0000	1.0000	264717
00206642	002	0.0454	0.0886	0.0000	1.0000	264361
00206643	002	0.0462	0.0920	0.0000	1.0000	263267
00206644	002	0.0463	0.0919	0.0000	1.0000	263350
00206645	002	0.0463	0.0913	0.0000	1.0000	263626
00206646	002	0.0459	0.0891	0.0000	1.0000	264246
00206647	002	0.0460	0.0877	0.0000	1.0000	264485
00206648	002	0.0471	0.0921	0.0000	1.0000	264882
00206649	002	0.0477	0.0966	0.0000	1.0000	264959
00206650	002	0.0463	0.0895	0.0000	1.0000	265518
00206651	002	0.0461	0.0896	0.0000	1.0000	265735
00206652	002	0.0469	0.0925	0.0000	1.0000	265531
00206653	002	0.0466	0.0893	0.0000	1.0000	265931
00206654	002	0.0458	0.0850	0.0000	1.0000	265697
00206655	002	0.0463	0.0848	0.0000	1.0000	265105
00206656	002	0.0466	0.0850	0.0000	1.0000	265119
00206657	002	0.0472	0.0857	0.0000	1.0000	264488
00206658	002	0.0482	0.0885	0.0000	1.0000	264252
00206659	002	0.0467	0.0861	0.0000	1.0000	264087
00206660	002	0.0470	0.0869	0.0000	1.0000	263511
00206661	002	0.0474	0.0869	0.0000	1.0000	264022
00206662	002	0.0473	0.0874	0.0000	1.0000	263867
00206663	002	0.0477	0.0882	0.0000	1.0000	263572
00206664	002	0.0477	0.0877	0.0000	1.0000	263612
00206665	002	0.0481	0.0864	0.0000	1.0000	264021
00206666	002	0.0490	0.0924	0.0000	1.0000	263771
00206667	002	0.0478	0.0850	0.0000	1.0000	264164
00206668	002	0.0469	0.0837	0.0000	1.0000	264187
00206669	002	0.0466	0.0837	0.0000	1.0000	264124
00206670	002	0.0460	0.0831	0.0000	1.0000	264488
00206671	002	0.0460	0.0844	0.0000	1.0000	264447
00206672	002	0.0464	0.0848	0.0000	1.0000	264373
00206673	002	0.0478	0.0872	0.0000	1.0000	263600
00206674	002	0.0473	0.0856	0.0000	1.0000	263237
00206675	002	0.0469	0.0827	0.0000	1.0000	262292
00206676	002	0.0470	0.0834	0.0000	1.0000	261824
00206677	002	0.0468	0.0845	0.0000	1.0000	261335
00206678	002	0.0460	0.0817	0.0000	1.0000	262026
00206679	002	0.0460	0.0827	0.0000	1.0000	262794
00206680	002	0.0447	0.0786	0.0000	1.0000	263264
00206681	002	0.0447	0.0797	0.0000	1.0000	264213
00206682	002	0.0445	0.0804	0.0000	1.0000	265298
00206683	002	0.0441	0.0782	0.0000	1.0000	266196
00206684	002	0.0439	0.0776	0.0000	1.0000	267097
00206685	002	0.0441	0.0767	0.0000	1.0000	267272
00206686	002	0.0443	0.0770	0.0000	1.0000	267085
00206687	002	0.0442	0.0765	0.0000	1.0000	266955
00206688	002	0.0443	0.0771	0.0000	1.0000	265956
00206689	002	0.0441	0.0758	0.0000	1.0000	265488
00206690	002	0.0439	0.0734	0.0000	1.0000	264476
00206691	002	0.0439	0.0741	0.0000	1.0000	263520
00206692	002	0.0439	0.0740	0.0000	1.0000	261759
00206693	002	0.0447	0.0772	0.0000	1.0000	261890
00206694	002	0.0440	0.0765	0.0000	1.0000	263261
00206695	002	0.0444	0.0773	0.0000	1.0000	264208
00206696	002	0.0445	0.0779	0.0000	1.0000	264814
00206697	002	0.0448	0.0792	0.0000	1.0000	264705
00206698	002	0.0448	0.0785	0.0000	1.0000	264730
00206699	002	0.0452	0.0783	0.0000	1.0000	262299
00206700	002	0.0447	0.0772	0.0000	1.0000	262717
00206701	002	0.0444	0.0769	0.0000	1.0000	262760
00206702	002	0.0440	0.0739	0.0000	1.0000	264181
00206703	002	0.0438	0.0738	0.0000	1.0000	263907
00206704	002	0.0442	0.0756	0.0000	1.0000	262757
00206705	002	0.0439	0.0724	0.0000	1.0000	263004
00206706	002	0.0436	0.0728	0.0000	1.0000	264010
00206707	002	0.0423	0.0705	0.0000	1.0000	263937
00206708	002	0.0416	0.0693	0.0000	1.0000	264532
00206709	002	0.0418	0.0688	0.0000	1.0000	265065
00206710	002	0.0421	0.0694	0.0000	1.0000	265540
00206711	002	0.0427	0.0708	0.0000	1.0000	264963
00206712	002	0.0428	0.0711	0.0000	1.0000	264466
00206713	002	0.0436	0.0716	0.0000	1.0000	263420
00206714	002	0.0452	0.0738	0.0000	1.0000	263807
00206715	002	0.0468	0.0796	0.0000	1.0000	264186
00206716	002	0.0465	0.0744	0.0000	1.0000	263041
00206717	002	0.0476	0.0766	0.0000	1.0000	261434
00206718	002	0.0481	0.0773	0.0000	1.0000	262209
00206719	002	0.0485	0.0766	0.0000	1.0000	263523
00206720	002	0.0492	0.0769	0.0000	1.0000	263980
00206721	002	0.0493	0.0773	0.0000	1.0000	265291
00206722	002	0.0491	0.0761	0.0000	1.0000	264698
00206723	002	0.0492	0.0762	0.0000	1.0000	264145
00206724	002	0.0492	0.0772	0.0000	1.0000	264327
00206725	002	0.0496	0.0777	0.0000	1.0000	263903
00206726	002	0.0499	0.0792	0.0000	1.0000	264438
00206727	002	0.0500	0.0801	0.0000	1.0000	264545
00206728	002	0.0507	0.0801	0.0000	1.0000	265092
00206729	002	0.0515	0.0817	0.0000	1.0000	266093
00206730	002	0.0516	0.0810	0.0000	1.0000	265961
00206731	002	0.0514	0.0806	0.0000	1.0000	265944
00206732	002	0.0516	0.0801	0.0000	1.0000	267302
00206733	002	0.0517	0.0800	0.0000	1.0000	266905
00206734	002	0.0527	0.0829	0.0000	1.0000	267178
00206735	002	0.0527	0.0817	0.0000	1.0000	266323
00206736	002	0.0528	0.0811	0.0000	1.0000	267015
00206737	002	0.0527	0.0828	0.0000	1.0000	266934
00206738	002	0.0526	0.0806	0.0000	1.0000	266487
00206739	002	0.0524	0.0797	0.0000	1.0000	266342
00206740	002	0.0529	0.0798	0.0000	1.0000	267309
00206741	002	0.0540	0.0801	0.0000	1.0000	268598
00206742	002	0.0537	0.0810	0.0000	1.0000	268856
00206743	002	0.0541	0.0810	0.0000	1.0000	269098
00206744	002	0.0542	0.0818	0.0000	1.0000	270224
00206745	002	0.0547	0.0821	0.0000	1.0000	271190
00206746	002	0.0555	0.0831	0.0000	1.0000	271331
00206747	002	0.0558	0.0828	0.0000	1.0000	271141
00206748	002	0.0565	0.0847	0.0000	1.0000	270816
00206749	002	0.0566	0.0850	0.0000	1.0000	272437
00206750	002	0.0568	0.0873	0.0000	1.0000	273665
00206751	002	0.0567	0.0878	0.0000	1.0000	274407
00206752	002	0.0561	0.0883	0.0000	1.0000	275441
00206753	002	0.0554	0.0866	0.0000	1.0000	275661
00206754	002	0.0553	0.0856	0.0000	1.0000	276159
00206755	002	0.0551	0.0871	0.0000	1.0000	277269
00206756	002	0.0557	0.0894	0.0000	1.0000	277980
00206757	002	0.0538	0.0860	0.0000	1.0000	278758
00206758	002	0.0545	0.0918	0.0000	1.0000	279556
00206759	002	0.0543	0.0894	0.0000	1.0000	280293
00206760	002	0.0536	0.0882	0.0000	1.0000	280891
00206761	002	0.0536	0.0895	0.0000	1.0000	280866
00206762	002	0.0529	0.0902	0.0000	1.0000	280581
00206763	002	0.0526	0.0891	0.0000	1.0000	280233
00206764	002	0.0531	0.0908	0.0000	1.0000	279894
00206765	002	0.0534	0.0930	0.0000	1.0000	279780
00206766	002	0.0534	0.0939	0.0000	1.0000	280319
00206767	002	0.0526	0.0926	0.0000	1.0000	280949
00206768	002	0.0521	0.0910	0.0000	1.0000	280831
00206769	002	0.0531	0.0926	0.0000	1.0000	279722
00206770	002	0.0520	0.0894	0.0000	1.0000	279325
00206771	002	0.0520	0.0901	0.0000	1.0000	280596
00206772	002	0.0518	0.0905	0.0000	1.0000	280436
00206773	002	0.0512	0.0897	0.0000	1.0000	279883
00206774	002	0.0511	0.0906	0.0000	1.0000	279944
00206775	002	0.0506	0.0903	0.0000	1.0000	279919
00206776	002	0.0504	0.0915	0.0000	1.0000	279607
00206777	002	0.0505	0.0927	0.0000	1.0000	279641
00206778	002	0.0504	0.0925	0.0000	1.0000	280635
00206779	002	0.0506	0.0924	0.0000	1.0000	281405
00206780	002	0.0503	0.0909	0.0000	1.0000	281731
00206781	002	0.0501	0.0886	0.0000	1.0000	282044
00206782	002	0.0502	0.0890	0.0000	1.0000	281956
00206783	002	0.0497	0.0866	0.0000	1.0000	282631
00206784	002	0.0500	0.0865	0.0000	1.0000	283195
00206785	002	0.0496	0.0840	0.0000	1.0000	283756
00206786	002	0.0493	0.0834	0.0000	1.0000	284251
00206787	002	0.0500	0.0861	0.0000	1.0000	284331
00206788	002	0.0503	0.0862	0.0000	1.0000	284501
00206789	002	0.0505	0.0882	0.0000	1.0000	283934
00206790	002	0.0503	0.0887	0.0000	1.0000	283476
00206791	002	0.0503	0.0878	0.0000	1.0000	284068
00206792	002	0.0503	0.0873	0.0000	1.0000	284249
00206793	002	0.0513	0.0893	0.0000	1.0000	284344
00206794	002	0.0511	0.0877	0.0000	1.0000	283556
00206795	002	0.0509	0.0865	0.0000	1.0000	282548
00206796	002	0.0510	0.0851	0.0000	1.0000	282641
00206797	002	0.0505	0.0830	0.0000	1.0000	282546
00206798	002	0.0504	0.0810	0.0000	1.0000	282787
00206799	002	0.0492	0.0753	0.0000	1.0000	282831
00206800	002	0.0494	0.0760	0.0000	1.0000	283094
00206801	002	0.0489	0.0729	0.0000	1.0000	283013
00206802	002	0.0495	0.0756	0.0000	1.0000	282462
00206803	002	0.0503	0.0762	0.0000	1.0000	282104
00206804	002	0.0504	0.0756	0.0000	1.0000	281204
00206805	002	0.0508	0.0739	0.0000	1.0000	281088
00206806	002	0.0514	0.0759	0.0000	1.0000	281235
00206807	002	0.0520	0.0762	0.0000	1.0000	282100
00206808	002	0.0521	0.0752	0.0000	1.0000	282790
00206809	002	0.0526	0.0746	0.0000	1.0000	283390
00206810	002	0.0531	0.0725	0.0000	1.0000	283352
00206811	002	0.0532	0.0712	0.0000	1.0000	282913
00206812	002	0.0537	0.0699	0.0000	1.0000	282252
00206813	002	0.0551	0.0711	0.0000	1.0000	281433
00206814	002	0.0576	0.0753	0.0000	1.0000	281251
00206815	002	0.0590	0.0766	0.0000	1.0000	281390
00206816	002	0.0617	0.0815	0.0000	1.0000	281453
00206817	002	0.0618	0.0799	0.0000	1.0000	280999
00206818	002	0.0622	0.0800	0.0000	1.0000	281031
00206819	002	0.0632	0.0823	0.0000	1.0000	280486
00206820	002	0.0654	0.0867	0.0000	1.0000	279408
00206821	002	0.0660	0.0875	0.0000	1.0000	278634
00206822	002	0.0662	0.0876	0.0000	1.0000	277782
00206823	002	0.0660	0.0898	0.0000	1.0000	278180
00206824	002	0.0658	0.0897	0.0000	1.0000	279437
00206825	002	0.0663	0.0905	0.0000	1.0000	280132
00206826	002	0.0717	0.1129	0.0000	1.0000	281289
00206827	002	0.0662	0.0913	0.0000	1.0000	281466
00206828	002	0.0647	0.0888	0.0000	1.0000	281488
00206829	002	0.0634	0.0870	0.0000	1.0000	281455
00206830	002	0.0621	0.0874	0.0000	1.0000	280874
00206831	002	0.0605	0.0858	0.0000	1.0000	280436
00206832	002	0.0596	0.0853	0.0000	1.0000	280432
00206833	002	0.0591	0.0851	0.0000	1.0000	280435
00206834	002	0.0587	0.0857	0.0000	1.0000	280475
00206835	002	0.0585	0.0863	0.0000	1.0000	279916
00206836	002	0.0584	0.0869	0.0000	1.0000	279897
00206837	002	0.0577	0.0863	0.0000	1.0000	280314
00206838	002	0.0578	0.0867	0.0000	1.0000	280901
00206839	002	0.0579	0.0877	0.0000	1.0000	280730
00206840	002	0.0574	0.0885	0.0000	1.0000	280701
00206841	002	0.0572	0.0888	0.0000	1.0000	280512
00206842	002	0.0561	0.0875	0.0000	1.0000	281220
00206843	002	0.0556	0.0867	0.0000	1.0000	281805
00206844	002	0.0547	0.0860	0.0000	1.0000	282157
00206845	002	0.0540	0.0857	0.0000	1.0000	282069
00206846	002	0.0538	0.0857	0.0000	1.0000	282466
00206847	002	0.0531	0.0832	0.0000	1.0000	283353
00206848	002	0.0534	0.0870	0.0000	1.0000	283612
00206849	002	0.0520	0.0841	0.0000	1.0000	284358
