file,num_objects,max_distance_m
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002809.txt,38,70.9439
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201161.txt,19,70.9435
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00100503.txt,9,70.9434
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209513.txt,31,70.9418
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004813.txt,22,70.9417
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000399.txt,26,70.9415
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207894.txt,41,70.9406
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203728.txt,114,70.9402
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207428.txt,27,70.9398
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002569.txt,35,70.9396
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206173.txt,31,70.9390
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004572.txt,9,70.9384
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004888.txt,13,70.9362
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206135.txt,32,70.9339
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209195.txt,17,70.9334
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209482.txt,34,70.9317
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000129.txt,21,70.9316
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209514.txt,31,70.9315
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203710.txt,95,70.9296
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204016.txt,26,70.9288
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004732.txt,11,70.9281
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210346.txt,7,70.9275
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206093.txt,31,70.9274
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207264.txt,26,70.9266
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003826.txt,74,70.9261
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210407.txt,19,70.9251
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004150.txt,30,70.9247
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202463.txt,51,70.9241
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204588.txt,7,70.9234
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000136.txt,22,70.9234
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000206.txt,27,70.9226
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209718.txt,32,70.9221
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210360.txt,10,70.9216
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209515.txt,31,70.9215
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205610.txt,8,70.9213
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205883.txt,6,70.9205
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202148.txt,51,70.9202
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206710.txt,52,70.9186
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300341.txt,29,70.9182
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207030.txt,16,70.9178
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208152.txt,14,70.9159
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207666.txt,29,70.9156
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201914.txt,50,70.9154
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209267.txt,25,70.9146
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209234.txt,22,70.9146
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209095.txt,22,70.9145
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208742.txt,16,70.9144
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300361.txt,25,70.9139
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003933.txt,34,70.9137
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004140.txt,28,70.9128
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004652.txt,12,70.9128
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205532.txt,12,70.9123
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004194.txt,29,70.9122
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201340.txt,42,70.9121
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003980.txt,31,70.9117
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00001762.txt,27,70.9109
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207176.txt,15,70.9098
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202762.txt,18,70.9096
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209615.txt,27,70.9093
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207616.txt,27,70.9089
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208312.txt,43,70.9088
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207538.txt,35,70.9078
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00101068.txt,8,70.9070
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205282.txt,8,70.9067
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000115.txt,20,70.9064
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204449.txt,8,70.9061
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004035.txt,34,70.9060
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210044.txt,20,70.9052
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203549.txt,37,70.9050
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204778.txt,6,70.9046
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208237.txt,26,70.9046
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206185.txt,30,70.9035
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002960.txt,51,70.9027
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207558.txt,34,70.9027
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000268.txt,29,70.9023
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206152.txt,31,70.9016
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209690.txt,28,70.9016
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004611.txt,12,70.9014
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002840.txt,41,70.9002
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002892.txt,49,70.9002
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002405.txt,23,70.8999
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204282.txt,15,70.8994
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200705.txt,15,70.8963
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003645.txt,61,70.8962
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209336.txt,42,70.8959
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210107.txt,15,70.8952
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210072.txt,18,70.8952
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200402.txt,15,70.8948
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201846.txt,56,70.8945
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002421.txt,32,70.8944
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200897.txt,48,70.8939
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206034.txt,31,70.8934
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210766.txt,19,70.8921
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003916.txt,45,70.8921
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300240.txt,26,70.8917
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209294.txt,39,70.8914
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205372.txt,12,70.8906
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209289.txt,38,70.8900
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003895.txt,44,70.8894
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203625.txt,95,70.8893
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205125.txt,6,70.8887
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00001778.txt,29,70.8880
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002822.txt,43,70.8879
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003130.txt,45,70.8878
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203046.txt,52,70.8873
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204963.txt,4,70.8871
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204985.txt,7,70.8865
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205328.txt,9,70.8860
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201869.txt,60,70.8848
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200818.txt,32,70.8846
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202946.txt,39,70.8839
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00001372.txt,39,70.8833
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300358.txt,25,70.8833
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208783.txt,16,70.8824
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210568.txt,24,70.8819
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206736.txt,46,70.8818
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00001037.txt,14,70.8803
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200237.txt,78,70.8799
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200708.txt,13,70.8796
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200269.txt,53,70.8793
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300724.txt,5,70.8788
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004880.txt,15,70.8767
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209228.txt,21,70.8764
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208971.txt,44,70.8749
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300059.txt,36,70.8748
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300454.txt,15,70.8747
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203546.txt,33,70.8742
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206766.txt,28,70.8732
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207696.txt,36,70.8725
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301008.txt,41,70.8723
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205779.txt,6,70.8712
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002087.txt,44,70.8712
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210862.txt,11,70.8703
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204497.txt,7,70.8700
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204240.txt,9,70.8698
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200409.txt,15,70.8689
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201537.txt,56,70.8687
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209204.txt,16,70.8687
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202157.txt,52,70.8682
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206696.txt,51,70.8672
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200928.txt,34,70.8667
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208617.txt,23,70.8661
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203071.txt,49,70.8661
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208267.txt,28,70.8659
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205505.txt,10,70.8652
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204434.txt,8,70.8642
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204894.txt,6,70.8638
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206801.txt,20,70.8633
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002226.txt,40,70.8632
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301037.txt,42,70.8627
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000763.txt,27,70.8624
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200266.txt,56,70.8613
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209753.txt,32,70.8613
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207411.txt,31,70.8613
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206969.txt,32,70.8608
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000357.txt,35,70.8608
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203801.txt,105,70.8596
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209462.txt,32,70.8586
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206883.txt,16,70.8585
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002905.txt,50,70.8570
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206881.txt,16,70.8569
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208640.txt,15,70.8562
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002040.txt,49,70.8553
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206346.txt,26,70.8551
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201640.txt,101,70.8549
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003029.txt,44,70.8547
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203968.txt,18,70.8535
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004696.txt,12,70.8523
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300651.txt,18,70.8517
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210247.txt,9,70.8501
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209616.txt,27,70.8494
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300390.txt,18,70.8494
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203497.txt,53,70.8491
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00001922.txt,51,70.8483
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004167.txt,29,70.8481
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301108.txt,35,70.8478
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202609.txt,6,70.8475
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003748.txt,55,70.8468
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203085.txt,55,70.8463
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201628.txt,91,70.8457
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202555.txt,43,70.8454
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201281.txt,62,70.8448
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000452.txt,25,70.8446
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000371.txt,34,70.8445
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203857.txt,47,70.8441
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206650.txt,55,70.8439
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00001370.txt,40,70.8408
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203736.txt,121,70.8402
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204595.txt,8,70.8400
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300064.txt,34,70.8391
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002126.txt,35,70.8387
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003988.txt,27,70.8383
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208813.txt,13,70.8380
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002371.txt,37,70.8376
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209140.txt,16,70.8368
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201338.txt,43,70.8367
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207177.txt,15,70.8361
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204563.txt,7,70.8356
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202774.txt,17,70.8346
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209052.txt,26,70.8343
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003711.txt,57,70.8334
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002857.txt,42,70.8318
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207631.txt,28,70.8317
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003986.txt,27,70.8317
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209132.txt,21,70.8312
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000074.txt,40,70.8296
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206765.txt,27,70.8292
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210623.txt,21,70.8288
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00001368.txt,40,70.8287
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207853.txt,45,70.8286
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201079.txt,22,70.8278
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00100311.txt,35,70.8277
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210208.txt,12,70.8276
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208153.txt,14,70.8271
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204538.txt,6,70.8246
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00001635.txt,25,70.8242
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209407.txt,31,70.8242
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00001608.txt,24,70.8227
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207348.txt,23,70.8212
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207858.txt,43,70.8211
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205824.txt,3,70.8202
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206277.txt,31,70.8199
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202141.txt,54,70.8198
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00101069.txt,8,70.8197
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203830.txt,62,70.8190
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206145.txt,30,70.8189
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004049.txt,40,70.8184
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300044.txt,38,70.8182
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207189.txt,16,70.8178
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000668.txt,11,70.8171
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207522.txt,35,70.8162
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200578.txt,23,70.8160
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202953.txt,42,70.8157
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204770.txt,5,70.8153
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002887.txt,48,70.8152
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003854.txt,68,70.8151
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00100357.txt,41,70.8150
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206705.txt,49,70.8145
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200336.txt,20,70.8134
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210325.txt,8,70.8130
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210162.txt,12,70.8124
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204964.txt,4,70.8118
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200381.txt,17,70.8116
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209337.txt,42,70.8111
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209786.txt,33,70.8111
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300642.txt,18,70.8097
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201377.txt,46,70.8085
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003858.txt,64,70.8081
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208818.txt,12,70.8062
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204873.txt,6,70.8061
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000024.txt,34,70.8061
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204061.txt,14,70.8061
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002588.txt,35,70.8057
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210890.txt,11,70.8057
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204917.txt,4,70.8053
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204717.txt,5,70.8048
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301001.txt,41,70.8048
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300398.txt,15,70.8048
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201153.txt,19,70.8047
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204537.txt,6,70.8043
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206589.txt,54,70.8037
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201809.txt,61,70.8024
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209633.txt,26,70.8020
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002930.txt,51,70.7984
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207895.txt,41,70.7983
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200905.txt,47,70.7980
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205065.txt,5,70.7979
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206670.txt,44,70.7977
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209950.txt,24,70.7968
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003493.txt,29,70.7960
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002548.txt,42,70.7958
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202351.txt,65,70.7954
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002624.txt,41,70.7954
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200552.txt,24,70.7952
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209449.txt,32,70.7947
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202510.txt,57,70.7944
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201896.txt,59,70.7936
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00100438.txt,13,70.7936
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209671.txt,29,70.7936
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003503.txt,29,70.7934
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002031.txt,40,70.7931
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000069.txt,40,70.7925
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207178.txt,15,70.7914
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200857.txt,55,70.7911
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206575.txt,49,70.7908
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209617.txt,27,70.7895
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204243.txt,11,70.7891
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207778.txt,40,70.7884
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301023.txt,44,70.7882
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201339.txt,43,70.7876
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204100.txt,11,70.7873
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209028.txt,31,70.7871
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201543.txt,55,70.7864
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201489.txt,32,70.7858
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00001371.txt,39,70.7850
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204536.txt,6,70.7840
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00001999.txt,33,70.7832
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210646.txt,20,70.7826
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205327.txt,9,70.7824
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209477.txt,31,70.7817
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203029.txt,49,70.7807
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203073.txt,51,70.7805
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208268.txt,28,70.7803
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00205395.txt,11,70.7793
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204565.txt,7,70.7776
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00002041.txt,49,70.7768
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209344.txt,42,70.7764
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207792.txt,43,70.7759
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209785.txt,34,70.7758
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207722.txt,39,70.7756
